account_num,net_change,tag,tag_depth,cik
2149,-18957000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,69488_MYERS INDUSTRIES INC
645,28241000.0,CashAndCashEquivalentsAtCarryingValue,3,69488_MYERS INDUSTRIES INC
577,28241000.0,CashCashEquivalentsAndShortTermInvestments,4,69488_MYERS INDUSTRIES INC
59,-3183000.0,AllowanceForDoubtfulAccountsReceivableCurrent,3,69488_MYERS INDUSTRIES INC
229,130616000.0,AccountsReceivableNetCurrent,3,69488_MYERS INDUSTRIES INC
207,130616000.0,AccountsNotesAndLoansReceivableNetCurrent,4,69488_MYERS INDUSTRIES INC
320,130616000.0,ReceivablesNetCurrent,3,69488_MYERS INDUSTRIES INC
455,102141000.0,InventoryNet,2,69488_MYERS INDUSTRIES INC
260,102141000.0,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,4,69488_MYERS INDUSTRIES INC
868,266779000.0,AssetsCurrent,2,69488_MYERS INDUSTRIES INC
1634,28381000.0,OperatingLeaseRightOfUseAsset,2,69488_MYERS INDUSTRIES INC
1368,105803000.0,PropertyPlantAndEquipmentNet,4,69488_MYERS INDUSTRIES INC
1711,95166000.0,Goodwill,1,69488_MYERS INDUSTRIES INC
1732,50096000.0,IntangibleAssetsNetExcludingGoodwill,2,69488_MYERS INDUSTRIES INC
1827,145262000.0,IntangibleAssetsNetIncludingGoodwill,2,69488_MYERS INDUSTRIES INC
2041,9842000.0,OtherAssetsNoncurrent,2,69488_MYERS INDUSTRIES INC
2091,289418000.0,AssetsNoncurrent,2,69488_MYERS INDUSTRIES INC
2089,556197000.0,Assets,1,69488_MYERS INDUSTRIES INC
2398,-93477000.0,AccountsPayableCurrent,2,69488_MYERS INDUSTRIES INC
2347,-142630000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,69488_MYERS INDUSTRIES INC
2809,-523000.0,FinanceLeaseLiabilityCurrent,3,69488_MYERS INDUSTRIES INC
2737,-26507000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,3,69488_MYERS INDUSTRIES INC
2638,-26507000.0,DebtCurrent,2,69488_MYERS INDUSTRIES INC
3308,-62784000.0,LongTermDebtNoncurrent,2,69488_MYERS INDUSTRIES INC
3378,-8785000.0,FinanceLeaseLiabilityNoncurrent,3,69488_MYERS INDUSTRIES INC
3303,-71569000.0,LongTermDebtAndCapitalLeaseObligations,2,69488_MYERS INDUSTRIES INC
3379,-22409000.0,OperatingLeaseLiabilityNoncurrent,3,69488_MYERS INDUSTRIES INC
3796,-44172000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,69488_MYERS INDUSTRIES INC
3645,-115741000.0,LiabilitiesNoncurrent,2,69488_MYERS INDUSTRIES INC
3465,-290950000.0,Liabilities,1,69488_MYERS INDUSTRIES INC
3661,-22525000.0,CommonStockValue,3,69488_MYERS INDUSTRIES INC
3750,-316709000.0,AdditionalPaidInCapital,1,69488_MYERS INDUSTRIES INC
3834,-56236000.0,RetainedEarningsAccumulatedDeficit,1,69488_MYERS INDUSTRIES INC
3316,-265247000.0,StockholdersEquity,1,69488_MYERS INDUSTRIES INC
3260,-265247000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,69488_MYERS INDUSTRIES INC
3917,-556197000.0,LiabilitiesAndStockholdersEquity,2,69488_MYERS INDUSTRIES INC
232,-71065000.0,GrossProfit,1,69488_MYERS INDUSTRIES INC
3154,-175209000.0,LiabilitiesCurrent,2,69488_MYERS INDUSTRIES INC
601,52081000.0,SellingGeneralAndAdministrativeExpense,3,69488_MYERS INDUSTRIES INC
1002,-27000.0,GainLossOnDispositionOfAssets1,1,69488_MYERS INDUSTRIES INC
1112,52108000.0,OperatingExpenses,1,69488_MYERS INDUSTRIES INC
961,-27000.0,GainLossOnSaleOfPropertyPlantEquipment,1,69488_MYERS INDUSTRIES INC
1264,-18957000.0,OperatingIncomeLoss,1,69488_MYERS INDUSTRIES INC
990,-27000.0,GainLossOnDispositionOfAssets,4,69488_MYERS INDUSTRIES INC
2723,-661000.0,InterestAndDividendsPayableCurrent,3,69488_MYERS INDUSTRIES INC
2812,-661000.0,InterestPayableCurrent,2,69488_MYERS INDUSTRIES INC
2673,-13647000.0,EmployeeRelatedLiabilitiesCurrent,2,69488_MYERS INDUSTRIES INC
2841,-7829000.0,TaxesPayableCurrent,2,69488_MYERS INDUSTRIES INC
