account_num,net_change,tag,tag_depth,cik
645,511000.0,CashAndCashEquivalentsAtCarryingValue,3,356309_NEW JERSEY RESOURCES CORP
3603,-123070000.0,AccruedEnvironmentalLossContingenciesNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
1481,1745135000.0,PropertyPlantAndEquipmentOther,5,356309_NEW JERSEY RESOURCES CORP
2764,-42465000.0,ContractWithCustomerLiabilityCurrent,3,356309_NEW JERSEY RESOURCES CORP
3794,-181814000.0,RegulatoryLiabilityNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
3481,-927000.0,RegulatoryLiabilityCurrent,2,356309_NEW JERSEY RESOURCES CORP
2378,5256000.0,RegulatedEntityOtherAssetsNoncurrent,3,356309_NEW JERSEY RESOURCES CORP
2280,5256000.0,RegulatoryAssetsNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
1627,126923000.0,ConstructionInProgressGross,2,356309_NEW JERSEY RESOURCES CORP
737,36165000.0,PrepaidTaxes,1,356309_NEW JERSEY RESOURCES CORP
1183,95747000.0,RegulatoryAssetsCurrent,2,356309_NEW JERSEY RESOURCES CORP
365,110463000.0,AccountsReceivableGrossCurrent,3,356309_NEW JERSEY RESOURCES CORP
574,11026000.0,OtherPrepaidExpenseCurrent,2,356309_NEW JERSEY RESOURCES CORP
3540,-88844000.0,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,5,356309_NEW JERSEY RESOURCES CORP
3564,-88844000.0,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,3,356309_NEW JERSEY RESOURCES CORP
1418,272809000.0,OtherCostAndExpenseOperating,3,356309_NEW JERSEY RESOURCES CORP
3618,-13257000.0,DerivativeInstrumentsAndHedgesLiabilitiesNoncurrent,4,356309_NEW JERSEY RESOURCES CORP
3347,-13257000.0,DerivativeLiabilitiesNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
502,16492000.0,UnbilledReceivablesCurrent,2,356309_NEW JERSEY RESOURCES CORP
2710,-72732000.0,DeferredRevenueCurrent,2,356309_NEW JERSEY RESOURCES CORP
3816,-2504000.0,AccumulatedDeferredInvestmentTaxCredit,1,356309_NEW JERSEY RESOURCES CORP
1226,155077000.0,EnergyRelatedInventoryNaturalGasInStorage,2,356309_NEW JERSEY RESOURCES CORP
2848,-30267000.0,DeferredIncomeCurrent,2,356309_NEW JERSEY RESOURCES CORP
3285,-46432000.0,GasPurchasePayableCurrent,2,356309_NEW JERSEY RESOURCES CORP
2106,1864000.0,DerivativeInstrumentsAndHedgesNoncurrent,3,356309_NEW JERSEY RESOURCES CORP
2841,-11478000.0,TaxesPayableCurrent,2,356309_NEW JERSEY RESOURCES CORP
2590,-227700000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,356309_NEW JERSEY RESOURCES CORP
1912,-227700000.0,NetIncomeLoss,1,356309_NEW JERSEY RESOURCES CORP
1077,-313818000.0,ProfitLoss,2,356309_NEW JERSEY RESOURCES CORP
1820,-313818000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,356309_NEW JERSEY RESOURCES CORP
2399,43059000.0,IncomeTaxExpenseBenefit,1,356309_NEW JERSEY RESOURCES CORP
819,11026000.0,DeferredIncomeTaxExpenseBenefit,1,356309_NEW JERSEY RESOURCES CORP
2257,-270759000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,356309_NEW JERSEY RESOURCES CORP
2903,-227700000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,356309_NEW JERSEY RESOURCES CORP
2149,-267981000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,356309_NEW JERSEY RESOURCES CORP
1709,89871000.0,InterestExpense,1,356309_NEW JERSEY RESOURCES CORP
2130,-15145000.0,NonoperatingIncomeExpense,1,356309_NEW JERSEY RESOURCES CORP
1264,-342707000.0,OperatingIncomeLoss,1,356309_NEW JERSEY RESOURCES CORP
1112,274206000.0,OperatingExpenses,1,356309_NEW JERSEY RESOURCES CORP
692,1397000.0,ProvisionForDoubtfulAccounts,2,356309_NEW JERSEY RESOURCES CORP
3917,-6312580000.0,LiabilitiesAndStockholdersEquity,2,356309_NEW JERSEY RESOURCES CORP
3260,-1995242000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,356309_NEW JERSEY RESOURCES CORP
1854,89871000.0,InterestAndDebtExpense,2,356309_NEW JERSEY RESOURCES CORP
1972,1864000.0,DerivativeAssetsNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
512,32127000.0,DerivativeAssetsCurrent,2,356309_NEW JERSEY RESOURCES CORP
2916,-17563000.0,DerivativeLiabilitiesCurrent,2,356309_NEW JERSEY RESOURCES CORP
2877,-11478000.0,AccruedIncomeTaxesCurrent,2,356309_NEW JERSEY RESOURCES CORP
757,24235000.0,OtherAssetsCurrent,2,356309_NEW JERSEY RESOURCES CORP
2731,-145225000.0,ShortTermBorrowings,1,356309_NEW JERSEY RESOURCES CORP
1478,-2778000.0,IncomeLossFromEquityMethodInvestments,1,356309_NEW JERSEY RESOURCES CORP
2004,-15145000.0,OtherNonoperatingIncomeExpense,1,356309_NEW JERSEY RESOURCES CORP
581,272809000.0,OperatingCostsAndExpenses,2,356309_NEW JERSEY RESOURCES CORP
3809,-3913000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,356309_NEW JERSEY RESOURCES CORP
916,32127000.0,DerivativeInstrumentsAndHedges,3,356309_NEW JERSEY RESOURCES CORP
3733,-554730000.0,AdditionalPaidInCapitalCommonStock,2,356309_NEW JERSEY RESOURCES CORP
3383,-275238000.0,DeferredIncomeTaxLiabilitiesNet,2,356309_NEW JERSEY RESOURCES CORP
2552,-11478000.0,AccruedLiabilitiesCurrent,2,356309_NEW JERSEY RESOURCES CORP
1901,25539000.0,DeferredIncomeTaxAssetsNet,2,356309_NEW JERSEY RESOURCES CORP
1848,104427000.0,LongTermInvestmentsAndReceivablesNet,3,356309_NEW JERSEY RESOURCES CORP
1626,104427000.0,LongTermInvestments,1,356309_NEW JERSEY RESOURCES CORP
1557,104427000.0,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,6,356309_NEW JERSEY RESOURCES CORP
1494,104427000.0,EquityMethodInvestments,1,356309_NEW JERSEY RESOURCES CORP
3494,-11208000.0,OtherLiabilitiesNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
3316,-1995242000.0,StockholdersEquity,1,356309_NEW JERSEY RESOURCES CORP
3834,-1181790000.0,RetainedEarningsAccumulatedDeficit,1,356309_NEW JERSEY RESOURCES CORP
1705,1872058000.0,PropertyPlantAndEquipmentGross,4,356309_NEW JERSEY RESOURCES CORP
3217,-17563000.0,DerivativeInstrumentsAndHedgesLiabilities,3,356309_NEW JERSEY RESOURCES CORP
59,-12504000.0,AllowanceForDoubtfulAccountsReceivableCurrent,3,356309_NEW JERSEY RESOURCES CORP
229,122967000.0,AccountsReceivableNetCurrent,3,356309_NEW JERSEY RESOURCES CORP
207,122967000.0,AccountsNotesAndLoansReceivableNetCurrent,4,356309_NEW JERSEY RESOURCES CORP
320,139459000.0,ReceivablesNetCurrent,3,356309_NEW JERSEY RESOURCES CORP
842,155077000.0,EnergyRelatedInventory,1,356309_NEW JERSEY RESOURCES CORP
522,155077000.0,InventoryGross,2,356309_NEW JERSEY RESOURCES CORP
455,155077000.0,InventoryNet,2,356309_NEW JERSEY RESOURCES CORP
260,155077000.0,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,4,356309_NEW JERSEY RESOURCES CORP
677,47191000.0,PrepaidExpenseCurrent,2,356309_NEW JERSEY RESOURCES CORP
868,520360000.0,AssetsCurrent,2,356309_NEW JERSEY RESOURCES CORP
1634,164119000.0,OperatingLeaseRightOfUseAsset,2,356309_NEW JERSEY RESOURCES CORP
3750,-554730000.0,AdditionalPaidInCapital,1,356309_NEW JERSEY RESOURCES CORP
3661,-243237000.0,CommonStockValue,3,356309_NEW JERSEY RESOURCES CORP
3465,-1588669000.0,Liabilities,1,356309_NEW JERSEY RESOURCES CORP
3645,-919715000.0,LiabilitiesNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
3796,-888843000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,356309_NEW JERSEY RESOURCES CORP
3379,-135916000.0,OperatingLeaseLiabilityNoncurrent,3,356309_NEW JERSEY RESOURCES CORP
1368,1872058000.0,PropertyPlantAndEquipmentNet,4,356309_NEW JERSEY RESOURCES CORP
3550,-56992000.0,AssetRetirementObligationsNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
3303,-2728669000.0,LongTermDebtAndCapitalLeaseObligations,2,356309_NEW JERSEY RESOURCES CORP
3154,-668954000.0,LiabilitiesCurrent,2,356309_NEW JERSEY RESOURCES CORP
3017,-856000.0,OtherLiabilitiesCurrent,2,356309_NEW JERSEY RESOURCES CORP
1732,567000.0,IntangibleAssetsNetExcludingGoodwill,2,356309_NEW JERSEY RESOURCES CORP
2638,-307541000.0,DebtCurrent,2,356309_NEW JERSEY RESOURCES CORP
2737,-162316000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,3,356309_NEW JERSEY RESOURCES CORP
2347,-133714000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,356309_NEW JERSEY RESOURCES CORP
2398,-122236000.0,AccountsPayableCurrent,2,356309_NEW JERSEY RESOURCES CORP
2089,6312580000.0,Assets,1,356309_NEW JERSEY RESOURCES CORP
2091,2240985000.0,AssetsNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
577,511000.0,CashCashEquivalentsAndShortTermInvestments,4,356309_NEW JERSEY RESOURCES CORP
2041,67155000.0,OtherAssetsNoncurrent,2,356309_NEW JERSEY RESOURCES CORP
1827,567000.0,IntangibleAssetsNetIncludingGoodwill,2,356309_NEW JERSEY RESOURCES CORP
