account_num,net_change,tag,tag_depth,cik
577,1753000000.0,CashCashEquivalentsAndShortTermInvestments,4,947484_ARCH CAPITAL GROUP LTD.
281,894000000.0,ShortTermInvestments,1,947484_ARCH CAPITAL GROUP LTD.
2903,-2079000000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,947484_ARCH CAPITAL GROUP LTD.
2590,-2079000000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,947484_ARCH CAPITAL GROUP LTD.
1912,-2109000000.0,NetIncomeLoss,1,947484_ARCH CAPITAL GROUP LTD.
1077,-2109000000.0,ProfitLoss,2,947484_ARCH CAPITAL GROUP LTD.
1820,-18220000000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,947484_ARCH CAPITAL GROUP LTD.
2399,203000000.0,IncomeTaxExpenseBenefit,1,947484_ARCH CAPITAL GROUP LTD.
2257,-18017000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,947484_ARCH CAPITAL GROUP LTD.
2149,-17841000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,947484_ARCH CAPITAL GROUP LTD.
1854,99000000.0,InterestAndDebtExpense,2,947484_ARCH CAPITAL GROUP LTD.
1709,99000000.0,InterestExpense,1,947484_ARCH CAPITAL GROUP LTD.
1494,4251000000.0,EquityMethodInvestments,1,947484_ARCH CAPITAL GROUP LTD.
2130,-711000000.0,NonoperatingIncomeExpense,1,947484_ARCH CAPITAL GROUP LTD.
1665,-710000000.0,InvestmentIncomeNet,2,947484_ARCH CAPITAL GROUP LTD.
1264,-17031000000.0,OperatingIncomeLoss,1,947484_ARCH CAPITAL GROUP LTD.
1112,1084000000.0,OperatingExpenses,1,947484_ARCH CAPITAL GROUP LTD.
601,71000000.0,SellingGeneralAndAdministrativeExpense,3,947484_ARCH CAPITAL GROUP LTD.
597,71000000.0,GeneralAndAdministrativeExpense,2,947484_ARCH CAPITAL GROUP LTD.
232,-15937000000.0,GrossProfit,1,947484_ARCH CAPITAL GROUP LTD.
173,-9659000000.0,Revenues,1,947484_ARCH CAPITAL GROUP LTD.
3917,-55227000000.0,LiabilitiesAndStockholdersEquity,2,947484_ARCH CAPITAL GROUP LTD.
3260,-15239000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,947484_ARCH CAPITAL GROUP LTD.
3316,-15239000000.0,StockholdersEquity,1,947484_ARCH CAPITAL GROUP LTD.
3834,-17971000000.0,RetainedEarningsAccumulatedDeficit,1,947484_ARCH CAPITAL GROUP LTD.
1205,-710000000.0,InvestmentIncomeNonoperating,2,947484_ARCH CAPITAL GROUP LTD.
3750,-2297000000.0,AdditionalPaidInCapital,1,947484_ARCH CAPITAL GROUP LTD.
1557,4251000000.0,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,6,947484_ARCH CAPITAL GROUP LTD.
1848,4251000000.0,LongTermInvestmentsAndReceivablesNet,3,947484_ARCH CAPITAL GROUP LTD.
3342,-2726000000.0,LongTermNotesPayable,2,947484_ARCH CAPITAL GROUP LTD.
3334,-2726000000.0,LongTermNotesAndLoans,3,947484_ARCH CAPITAL GROUP LTD.
325,894000000.0,EquitySecuritiesFvNi,3,947484_ARCH CAPITAL GROUP LTD.
1515,-10000000.0,OtherOperatingIncomeExpenseNet,2,947484_ARCH CAPITAL GROUP LTD.
3333,-2000000.0,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,3,947484_ARCH CAPITAL GROUP LTD.
3400,-2000000.0,RedeemableNoncontrollingInterestEquityCarryingAmount,3,947484_ARCH CAPITAL GROUP LTD.
2744,30000000.0,PreferredStockDividendsAndOtherAdjustments,2,947484_ARCH CAPITAL GROUP LTD.
2614,30000000.0,PreferredStockDividendsIncomeStatementImpact,2,947484_ARCH CAPITAL GROUP LTD.
131,-3248000000.0,PremiumsEarnedNet,2,947484_ARCH CAPITAL GROUP LTD.
1521,1669000000.0,DeferredPolicyAcquisitionCostAmortizationExpense,2,947484_ARCH CAPITAL GROUP LTD.
1421,4609000000.0,PolicyholderBenefitsAndClaimsIncurredNet,3,947484_ARCH CAPITAL GROUP LTD.
1626,4251000000.0,LongTermInvestments,1,947484_ARCH CAPITAL GROUP LTD.
1422,-21000000.0,OtherIncome,1,947484_ARCH CAPITAL GROUP LTD.
845,71000000.0,AmortizationOfDeferredCharges,1,947484_ARCH CAPITAL GROUP LTD.
1025,71000000.0,AmortizationOfIntangibleAssets,1,947484_ARCH CAPITAL GROUP LTD.
1631,-1000000.0,ForeignCurrencyTransactionGainLossBeforeTax,2,947484_ARCH CAPITAL GROUP LTD.
1418,942000000.0,OtherCostAndExpenseOperating,3,947484_ARCH CAPITAL GROUP LTD.
1478,-176000000.0,IncomeLossFromEquityMethodInvestments,1,947484_ARCH CAPITAL GROUP LTD.
581,1013000000.0,OperatingCostsAndExpenses,2,947484_ARCH CAPITAL GROUP LTD.
456,71000000.0,DepreciationAndAmortization,4,947484_ARCH CAPITAL GROUP LTD.
144,6278000000.0,CostOfRevenue,1,947484_ARCH CAPITAL GROUP LTD.
3809,-1453000000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,947484_ARCH CAPITAL GROUP LTD.
3733,-2297000000.0,AdditionalPaidInCapitalCommonStock,2,947484_ARCH CAPITAL GROUP LTD.
3817,4407000000.0,TreasuryStockValue,2,947484_ARCH CAPITAL GROUP LTD.
3535,-830000000.0,PreferredStockValue,3,947484_ARCH CAPITAL GROUP LTD.
3578,-2000000.0,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,4,947484_ARCH CAPITAL GROUP LTD.
3661,-1000000.0,CommonStockValue,3,947484_ARCH CAPITAL GROUP LTD.
3645,-2726000000.0,LiabilitiesNoncurrent,2,947484_ARCH CAPITAL GROUP LTD.
3465,-39986000000.0,Liabilities,1,947484_ARCH CAPITAL GROUP LTD.
3303,-2726000000.0,LongTermDebtAndCapitalLeaseObligations,2,947484_ARCH CAPITAL GROUP LTD.
3308,-2726000000.0,LongTermDebtNoncurrent,2,947484_ARCH CAPITAL GROUP LTD.
2089,55227000000.0,Assets,1,947484_ARCH CAPITAL GROUP LTD.
2091,4990000000.0,AssetsNoncurrent,2,947484_ARCH CAPITAL GROUP LTD.
1827,739000000.0,IntangibleAssetsNetIncludingGoodwill,2,947484_ARCH CAPITAL GROUP LTD.
645,859000000.0,CashAndCashEquivalentsAtCarryingValue,3,947484_ARCH CAPITAL GROUP LTD.
868,1753000000.0,AssetsCurrent,2,947484_ARCH CAPITAL GROUP LTD.
3251,-2726000000.0,SeniorLongTermNotes,2,947484_ARCH CAPITAL GROUP LTD.
