account_num,net_change,tag,tag_depth,cik
3817,499200000.0,TreasuryStockValue,2,"703351_BRINKER INTERNATIONAL, INC"
3733,-688700000.0,AdditionalPaidInCapitalCommonStock,2,"703351_BRINKER INTERNATIONAL, INC"
3809,-6200000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,"703351_BRINKER INTERNATIONAL, INC"
162,578900000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,6,"703351_BRINKER INTERNATIONAL, INC"
171,662600000.0,CostOfGoodsAndServicesSold,2,"703351_BRINKER INTERNATIONAL, INC"
144,662600000.0,CostOfRevenue,1,"703351_BRINKER INTERNATIONAL, INC"
2004,-700000.0,OtherNonoperatingIncomeExpense,1,"703351_BRINKER INTERNATIONAL, INC"
1705,2468700000.0,PropertyPlantAndEquipmentGross,4,"703351_BRINKER INTERNATIONAL, INC"
3494,-57200000.0,OtherLiabilitiesNoncurrent,2,"703351_BRINKER INTERNATIONAL, INC"
850,-1641800000.0,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7,"703351_BRINKER INTERNATIONAL, INC"
608,44200000.0,Land,1,"703351_BRINKER INTERNATIONAL, INC"
403,44200000.0,LandAndLandImprovements,2,"703351_BRINKER INTERNATIONAL, INC"
1396,1623400000.0,BuildingsAndImprovementsGross,3,"703351_BRINKER INTERNATIONAL, INC"
1454,750600000.0,FurnitureAndFixturesGross,3,"703351_BRINKER INTERNATIONAL, INC"
1627,50500000.0,ConstructionInProgressGross,2,"703351_BRINKER INTERNATIONAL, INC"
2888,-122000000.0,OtherAccruedLiabilitiesCurrent,2,"703351_BRINKER INTERNATIONAL, INC"
433,83700000.0,CostOfGoodsAndServicesSoldDepreciationAndAmortization,3,"703351_BRINKER INTERNATIONAL, INC"
427,83700000.0,CostDepreciationAmortizationAndDepletion,4,"703351_BRINKER INTERNATIONAL, INC"
2673,-91300000.0,EmployeeRelatedLiabilitiesCurrent,2,"703351_BRINKER INTERNATIONAL, INC"
2552,-213300000.0,AccruedLiabilitiesCurrent,2,"703351_BRINKER INTERNATIONAL, INC"
1901,72600000.0,DeferredIncomeTaxAssetsNet,2,"703351_BRINKER INTERNATIONAL, INC"
644,3300000.0,NontradeReceivablesCurrent,2,"703351_BRINKER INTERNATIONAL, INC"
173,-1974500000.0,Revenues,1,"703351_BRINKER INTERNATIONAL, INC"
232,-2637100000.0,GrossProfit,1,"703351_BRINKER INTERNATIONAL, INC"
597,75100000.0,GeneralAndAdministrativeExpense,2,"703351_BRINKER INTERNATIONAL, INC"
601,75100000.0,SellingGeneralAndAdministrativeExpense,3,"703351_BRINKER INTERNATIONAL, INC"
1002,-2100000.0,GainLossOnDispositionOfAssets1,1,"703351_BRINKER INTERNATIONAL, INC"
1112,77200000.0,OperatingExpenses,1,"703351_BRINKER INTERNATIONAL, INC"
1264,-20900000.0,OperatingIncomeLoss,1,"703351_BRINKER INTERNATIONAL, INC"
2130,-700000.0,NonoperatingIncomeExpense,1,"703351_BRINKER INTERNATIONAL, INC"
1709,26200000.0,InterestExpense,1,"703351_BRINKER INTERNATIONAL, INC"
1854,26200000.0,InterestAndDebtExpense,2,"703351_BRINKER INTERNATIONAL, INC"
2149,-47800000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,"703351_BRINKER INTERNATIONAL, INC"
2257,-47800000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,"703351_BRINKER INTERNATIONAL, INC"
2399,2300000.0,IncomeTaxExpenseBenefit,1,"703351_BRINKER INTERNATIONAL, INC"
1820,-50100000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,"703351_BRINKER INTERNATIONAL, INC"
1077,-50100000.0,ProfitLoss,2,"703351_BRINKER INTERNATIONAL, INC"
1912,-2300000.0,NetIncomeLoss,1,"703351_BRINKER INTERNATIONAL, INC"
2590,-2300000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,"703351_BRINKER INTERNATIONAL, INC"
2903,-2300000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,"703351_BRINKER INTERNATIONAL, INC"
599,3300000.0,IncomeTaxesReceivable,2,"703351_BRINKER INTERNATIONAL, INC"
1157,-2100000.0,GainLossOnSaleOfOtherAssets,1,"703351_BRINKER INTERNATIONAL, INC"
627,55600000.0,Supplies,1,"703351_BRINKER INTERNATIONAL, INC"
3917,-2519600000.0,LiabilitiesAndStockholdersEquity,2,"703351_BRINKER INTERNATIONAL, INC"
3260,-267500000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,"703351_BRINKER INTERNATIONAL, INC"
3834,-456800000.0,RetainedEarningsAccumulatedDeficit,1,"703351_BRINKER INTERNATIONAL, INC"
3316,-267500000.0,StockholdersEquity,1,"703351_BRINKER INTERNATIONAL, INC"
645,14700000.0,CashAndCashEquivalentsAtCarryingValue,3,"703351_BRINKER INTERNATIONAL, INC"
577,14700000.0,CashCashEquivalentsAndShortTermInvestments,4,"703351_BRINKER INTERNATIONAL, INC"
229,92000000.0,AccountsReceivableNetCurrent,3,"703351_BRINKER INTERNATIONAL, INC"
207,92000000.0,AccountsNotesAndLoansReceivableNetCurrent,4,"703351_BRINKER INTERNATIONAL, INC"
320,95300000.0,ReceivablesNetCurrent,3,"703351_BRINKER INTERNATIONAL, INC"
455,36900000.0,InventoryNet,2,"703351_BRINKER INTERNATIONAL, INC"
260,36900000.0,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,4,"703351_BRINKER INTERNATIONAL, INC"
677,55600000.0,PrepaidExpenseCurrent,2,"703351_BRINKER INTERNATIONAL, INC"
868,237200000.0,AssetsCurrent,2,"703351_BRINKER INTERNATIONAL, INC"
1634,1142900000.0,OperatingLeaseRightOfUseAsset,2,"703351_BRINKER INTERNATIONAL, INC"
1368,826900000.0,PropertyPlantAndEquipmentNet,4,"703351_BRINKER INTERNATIONAL, INC"
1711,194800000.0,Goodwill,1,"703351_BRINKER INTERNATIONAL, INC"
1732,25900000.0,IntangibleAssetsNetExcludingGoodwill,2,"703351_BRINKER INTERNATIONAL, INC"
2041,19300000.0,OtherAssetsNoncurrent,2,"703351_BRINKER INTERNATIONAL, INC"
1827,220700000.0,IntangibleAssetsNetIncludingGoodwill,2,"703351_BRINKER INTERNATIONAL, INC"
3661,-6000000.0,CommonStockValue,3,"703351_BRINKER INTERNATIONAL, INC"
3465,-2787100000.0,Liabilities,1,"703351_BRINKER INTERNATIONAL, INC"
3750,-688700000.0,AdditionalPaidInCapital,1,"703351_BRINKER INTERNATIONAL, INC"
3796,-1190300000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,"703351_BRINKER INTERNATIONAL, INC"
3379,-1133100000.0,OperatingLeaseLiabilityNoncurrent,3,"703351_BRINKER INTERNATIONAL, INC"
3645,-2213600000.0,LiabilitiesNoncurrent,2,"703351_BRINKER INTERNATIONAL, INC"
3154,-573500000.0,LiabilitiesCurrent,2,"703351_BRINKER INTERNATIONAL, INC"
2347,-355500000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,"703351_BRINKER INTERNATIONAL, INC"
2398,-142200000.0,AccountsPayableCurrent,2,"703351_BRINKER INTERNATIONAL, INC"
2089,2519600000.0,Assets,1,"703351_BRINKER INTERNATIONAL, INC"
2091,2282400000.0,AssetsNoncurrent,2,"703351_BRINKER INTERNATIONAL, INC"
3303,-1023300000.0,LongTermDebtAndCapitalLeaseObligations,2,"703351_BRINKER INTERNATIONAL, INC"
