account_num,net_change,tag,tag_depth,cik
162,10191000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,6,813828_PARAMOUNT GLOBAL
171,10191000000.0,CostOfGoodsAndServicesSold,2,813828_PARAMOUNT GLOBAL
456,205000000.0,DepreciationAndAmortization,4,813828_PARAMOUNT GLOBAL
3387,-254000000.0,ProgramRightsObligationsNoncurrent,2,813828_PARAMOUNT GLOBAL
3160,-2159000000.0,ProgramRightsObligationsCurrent,2,813828_PARAMOUNT GLOBAL
3547,-204000000.0,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,4,813828_PARAMOUNT GLOBAL
1989,812000000.0,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,4,813828_PARAMOUNT GLOBAL
2827,-2470000000.0,AccruedRoyaltiesCurrent,2,813828_PARAMOUNT GLOBAL
2764,-921000000.0,ContractWithCustomerLiabilityCurrent,3,813828_PARAMOUNT GLOBAL
296,10191000000.0,DirectOperatingCosts,1,813828_PARAMOUNT GLOBAL
3080,-439000000.0,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,4,813828_PARAMOUNT GLOBAL
658,568000000.0,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,4,813828_PARAMOUNT GLOBAL
1230,-168000000.0,GainLossOnInvestments,1,813828_PARAMOUNT GLOBAL
3540,-1463000000.0,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,5,813828_PARAMOUNT GLOBAL
3564,-1463000000.0,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,3,813828_PARAMOUNT GLOBAL
1781,-168000000.0,NonoperatingGainsLosses,1,813828_PARAMOUNT GLOBAL
2710,-921000000.0,DeferredRevenueCurrent,2,813828_PARAMOUNT GLOBAL
2431,15000000.0,NetIncomeLossAttributableToNoncontrollingInterest,1,813828_PARAMOUNT GLOBAL
3853,-502000000.0,MinorityInterest,1,813828_PARAMOUNT GLOBAL
3812,22958000000.0,TreasuryStockCommonValue,3,813828_PARAMOUNT GLOBAL
2603,-14881000000.0,NoninterestIncome,1,813828_PARAMOUNT GLOBAL
110,-14881000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2,813828_PARAMOUNT GLOBAL
1478,-184000000.0,IncomeLossFromEquityMethodInvestments,1,813828_PARAMOUNT GLOBAL
2004,-106000000.0,OtherNonoperatingIncomeExpense,1,813828_PARAMOUNT GLOBAL
581,205000000.0,OperatingCostsAndExpenses,2,813828_PARAMOUNT GLOBAL
144,10191000000.0,CostOfRevenue,1,813828_PARAMOUNT GLOBAL
3809,-1639000000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,813828_PARAMOUNT GLOBAL
1820,-1520000000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,813828_PARAMOUNT GLOBAL
1077,-1402000000.0,ProfitLoss,2,813828_PARAMOUNT GLOBAL
1912,-1417000000.0,NetIncomeLoss,1,813828_PARAMOUNT GLOBAL
2590,-1417000000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,813828_PARAMOUNT GLOBAL
2903,-1417000000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,813828_PARAMOUNT GLOBAL
1901,1282000000.0,DeferredIncomeTaxAssetsNet,2,813828_PARAMOUNT GLOBAL
2552,-1948000000.0,AccruedLiabilitiesCurrent,2,813828_PARAMOUNT GLOBAL
3383,-516000000.0,DeferredIncomeTaxLiabilitiesNet,2,813828_PARAMOUNT GLOBAL
3494,-1520000000.0,OtherLiabilitiesNoncurrent,2,813828_PARAMOUNT GLOBAL
3817,22958000000.0,TreasuryStockValue,2,813828_PARAMOUNT GLOBAL
3733,-33135000000.0,AdditionalPaidInCapitalCommonStock,2,813828_PARAMOUNT GLOBAL
2399,476000000.0,IncomeTaxExpenseBenefit,1,813828_PARAMOUNT GLOBAL
819,586000000.0,DeferredIncomeTaxExpenseBenefit,1,813828_PARAMOUNT GLOBAL
2149,-1812000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,813828_PARAMOUNT GLOBAL
2257,-1996000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,813828_PARAMOUNT GLOBAL
