account_num,net_change,tag,tag_depth,cik
577,55565000.0,CashCashEquivalentsAndShortTermInvestments,4,"732834_CONTINENTAL RESOURCES, INC"
581,16452000.0,OperatingCostsAndExpenses,2,"732834_CONTINENTAL RESOURCES, INC"
3494,-29475000.0,OtherLiabilitiesNoncurrent,2,"732834_CONTINENTAL RESOURCES, INC"
2552,-274175000.0,AccruedLiabilitiesCurrent,2,"732834_CONTINENTAL RESOURCES, INC"
1848,210142000.0,LongTermInvestmentsAndReceivablesNet,3,"732834_CONTINENTAL RESOURCES, INC"
1626,210142000.0,LongTermInvestments,1,"732834_CONTINENTAL RESOURCES, INC"
1557,210142000.0,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,6,"732834_CONTINENTAL RESOURCES, INC"
1494,210142000.0,EquityMethodInvestments,1,"732834_CONTINENTAL RESOURCES, INC"
644,460337000.0,NontradeReceivablesCurrent,2,"732834_CONTINENTAL RESOURCES, INC"
2004,-1754000.0,OtherNonoperatingIncomeExpense,1,"732834_CONTINENTAL RESOURCES, INC"
2716,-638379000.0,LongTermDebtCurrent,2,"732834_CONTINENTAL RESOURCES, INC"
512,245891000.0,DerivativeAssetsCurrent,2,"732834_CONTINENTAL RESOURCES, INC"
2903,-884297000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,"732834_CONTINENTAL RESOURCES, INC"
2590,-884297000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,"732834_CONTINENTAL RESOURCES, INC"
1912,-884297000.0,NetIncomeLoss,1,"732834_CONTINENTAL RESOURCES, INC"
1077,-885654000.0,ProfitLoss,2,"732834_CONTINENTAL RESOURCES, INC"
1820,-1366492000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,"732834_CONTINENTAL RESOURCES, INC"
2399,239756000.0,IncomeTaxExpenseBenefit,1,"732834_CONTINENTAL RESOURCES, INC"
819,100693000.0,DeferredIncomeTaxExpenseBenefit,1,"732834_CONTINENTAL RESOURCES, INC"
916,245891000.0,DerivativeInstrumentsAndHedges,3,"732834_CONTINENTAL RESOURCES, INC"
1478,-663000.0,IncomeLossFromEquityMethodInvestments,1,"732834_CONTINENTAL RESOURCES, INC"
2841,-291212000.0,TaxesPayableCurrent,2,"732834_CONTINENTAL RESOURCES, INC"
3853,-365889000.0,MinorityInterest,1,"732834_CONTINENTAL RESOURCES, INC"
230,192933000.0,InventoryCrudeOilProductsAndMerchandise,4,"732834_CONTINENTAL RESOURCES, INC"
614,13074000.0,ImpairmentOfOilAndGasProperties,2,"732834_CONTINENTAL RESOURCES, INC"
2591,-658113000.0,AccountsPayableOtherCurrent,3,"732834_CONTINENTAL RESOURCES, INC"
2546,-1026928000.0,AccountsPayableTradeCurrent,3,"732834_CONTINENTAL RESOURCES, INC"
831,136175000.0,ProductionTaxExpense,1,"732834_CONTINENTAL RESOURCES, INC"
590,3378000.0,ExplorationExpense,1,"732834_CONTINENTAL RESOURCES, INC"
132,460337000.0,OilAndGasJointInterestBillingReceivablesCurrent,3,"732834_CONTINENTAL RESOURCES, INC"
888,13074000.0,TangibleAssetImpairmentCharges,1,"732834_CONTINENTAL RESOURCES, INC"
1592,136175000.0,TaxesExcludingIncomeAndExciseTaxes,2,"732834_CONTINENTAL RESOURCES, INC"
365,1058252000.0,AccountsReceivableGrossCurrent,3,"732834_CONTINENTAL RESOURCES, INC"
802,13074000.0,AssetImpairmentCharges,1,"732834_CONTINENTAL RESOURCES, INC"
1781,-382779000.0,NonoperatingGainsLosses,1,"732834_CONTINENTAL RESOURCES, INC"
1436,-382779000.0,GainLossOnDerivativeInstrumentsNetPretax,3,"732834_CONTINENTAL RESOURCES, INC"
3618,-99653000.0,DerivativeInstrumentsAndHedgesLiabilitiesNoncurrent,4,"732834_CONTINENTAL RESOURCES, INC"
3347,-99653000.0,DerivativeLiabilitiesNoncurrent,2,"732834_CONTINENTAL RESOURCES, INC"
2106,6180000.0,DerivativeInstrumentsAndHedgesNoncurrent,3,"732834_CONTINENTAL RESOURCES, INC"
1972,6180000.0,DerivativeAssetsNoncurrent,2,"732834_CONTINENTAL RESOURCES, INC"
1133,13074000.0,RestructuringSettlementAndImpairmentProvisions,3,"732834_CONTINENTAL RESOURCES, INC"
2431,1357000.0,NetIncomeLossAttributableToNoncontrollingInterest,1,"732834_CONTINENTAL RESOURCES, INC"
2257,-1126736000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,"732834_CONTINENTAL RESOURCES, INC"
