account_num,net_change,tag,tag_depth,cik
645,144520000.0,CashAndCashEquivalentsAtCarryingValue,3,"1875444_ARHAUS, INC."
577,144520000.0,CashCashEquivalentsAndShortTermInvestments,4,"1875444_ARHAUS, INC."
1071,7100000.0,RestrictedCashAndInvestmentsCurrent,3,"1875444_ARHAUS, INC."
229,1907000.0,AccountsReceivableNetCurrent,3,"1875444_ARHAUS, INC."
207,1907000.0,AccountsNotesAndLoansReceivableNetCurrent,4,"1875444_ARHAUS, INC."
320,1907000.0,ReceivablesNetCurrent,3,"1875444_ARHAUS, INC."
455,292122000.0,InventoryNet,2,"1875444_ARHAUS, INC."
260,292122000.0,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,4,"1875444_ARHAUS, INC."
868,489771000.0,AssetsCurrent,2,"1875444_ARHAUS, INC."
1634,278522000.0,OperatingLeaseRightOfUseAsset,2,"1875444_ARHAUS, INC."
1368,136156000.0,PropertyPlantAndEquipmentNet,4,"1875444_ARHAUS, INC."
1711,10961000.0,Goodwill,1,"1875444_ARHAUS, INC."
1827,10961000.0,IntangibleAssetsNetIncludingGoodwill,2,"1875444_ARHAUS, INC."
2041,277000.0,OtherAssetsNoncurrent,2,"1875444_ARHAUS, INC."
2091,476115000.0,AssetsNoncurrent,2,"1875444_ARHAUS, INC."
2089,965886000.0,Assets,1,"1875444_ARHAUS, INC."
2398,-53072000.0,AccountsPayableCurrent,2,"1875444_ARHAUS, INC."
2347,-108156000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,"1875444_ARHAUS, INC."
2809,-494000.0,FinanceLeaseLiabilityCurrent,3,"1875444_ARHAUS, INC."
2737,-494000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,3,"1875444_ARHAUS, INC."
2638,-494000.0,DebtCurrent,2,"1875444_ARHAUS, INC."
3154,-346816000.0,LiabilitiesCurrent,2,"1875444_ARHAUS, INC."
3378,-51806000.0,FinanceLeaseLiabilityNoncurrent,3,"1875444_ARHAUS, INC."
3303,-51806000.0,LongTermDebtAndCapitalLeaseObligations,2,"1875444_ARHAUS, INC."
3379,-315694000.0,OperatingLeaseLiabilityNoncurrent,3,"1875444_ARHAUS, INC."
3796,-322170000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,"1875444_ARHAUS, INC."
2841,-15320000.0,TaxesPayableCurrent,2,"1875444_ARHAUS, INC."
2603,-304568000.0,NoninterestIncome,1,"1875444_ARHAUS, INC."
110,-304568000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2,"1875444_ARHAUS, INC."
2004,-572000.0,OtherNonoperatingIncomeExpense,1,"1875444_ARHAUS, INC."
581,4640000.0,OperatingCostsAndExpenses,2,"1875444_ARHAUS, INC."
456,4640000.0,DepreciationAndAmortization,4,"1875444_ARHAUS, INC."
3645,-373976000.0,LiabilitiesNoncurrent,2,"1875444_ARHAUS, INC."
3465,-720792000.0,Liabilities,1,"1875444_ARHAUS, INC."
3750,-190803000.0,AdditionalPaidInCapital,1,"1875444_ARHAUS, INC."
3834,-54152000.0,RetainedEarningsAccumulatedDeficit,1,"1875444_ARHAUS, INC."
2710,-197933000.0,DeferredRevenueCurrent,2,"1875444_ARHAUS, INC."
3316,-245094000.0,StockholdersEquity,1,"1875444_ARHAUS, INC."
3260,-245094000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,"1875444_ARHAUS, INC."
3917,-965886000.0,LiabilitiesAndStockholdersEquity,2,"1875444_ARHAUS, INC."
232,-128238000.0,GrossProfit,1,"1875444_ARHAUS, INC."
