account_num,net_change,tag,tag_depth,cik
1854,2377000.0,InterestAndDebtExpense,2,"827876_CLEANSPARK, INC."
1709,2377000.0,InterestExpense,1,"827876_CLEANSPARK, INC."
1264,-61954000.0,OperatingIncomeLoss,1,"827876_CLEANSPARK, INC."
1112,77424000.0,OperatingExpenses,1,"827876_CLEANSPARK, INC."
1002,-765000.0,GainLossOnDispositionOfAssets1,1,"827876_CLEANSPARK, INC."
961,-3000.0,GainLossOnSaleOfPropertyPlantEquipment,1,"827876_CLEANSPARK, INC."
597,13117000.0,GeneralAndAdministrativeExpense,2,"827876_CLEANSPARK, INC."
232,-179067000.0,GrossProfit,1,"827876_CLEANSPARK, INC."
173,-115888000.0,Revenues,1,"827876_CLEANSPARK, INC."
3917,-652803000.0,LiabilitiesAndStockholdersEquity,2,"827876_CLEANSPARK, INC."
3834,-257764000.0,RetainedEarningsAccumulatedDeficit,1,"827876_CLEANSPARK, INC."
601,13117000.0,SellingGeneralAndAdministrativeExpense,3,"827876_CLEANSPARK, INC."
755,1017000.0,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,2,"827876_CLEANSPARK, INC."
718,165000.0,ProvisionForOtherLosses,1,"827876_CLEANSPARK, INC."
830,1017000.0,ImpairmentOfIntangibleAssetsExcludingGoodwill,1,"827876_CLEANSPARK, INC."
3154,-37420000.0,LiabilitiesCurrent,2,"827876_CLEANSPARK, INC."
2638,-7244000.0,DebtCurrent,2,"827876_CLEANSPARK, INC."
2737,-7244000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,3,"827876_CLEANSPARK, INC."
3796,-558000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,"827876_CLEANSPARK, INC."
3645,-11353000.0,LiabilitiesNoncurrent,2,"827876_CLEANSPARK, INC."
3465,-49155000.0,Liabilities,1,"827876_CLEANSPARK, INC."
3661,-132000.0,CommonStockValue,3,"827876_CLEANSPARK, INC."
2809,-168000.0,FinanceLeaseLiabilityCurrent,3,"827876_CLEANSPARK, INC."
2347,-29634000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,"827876_CLEANSPARK, INC."
3308,-10772000.0,LongTermDebtNoncurrent,2,"827876_CLEANSPARK, INC."
2089,652803000.0,Assets,1,"827876_CLEANSPARK, INC."
3378,-23000.0,FinanceLeaseLiabilityNoncurrent,3,"827876_CLEANSPARK, INC."
2149,-64331000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,"827876_CLEANSPARK, INC."
2257,-62771000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,"827876_CLEANSPARK, INC."
1820,-62771000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,"827876_CLEANSPARK, INC."
1077,-61624000.0,ProfitLoss,2,"827876_CLEANSPARK, INC."
1912,-61710000.0,NetIncomeLoss,1,"827876_CLEANSPARK, INC."
2590,-61710000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,"827876_CLEANSPARK, INC."
2903,-61710000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,"827876_CLEANSPARK, INC."
2716,-7076000.0,LongTermDebtCurrent,2,"827876_CLEANSPARK, INC."
3809,-196000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,"827876_CLEANSPARK, INC."
144,63179000.0,CostOfRevenue,1,"827876_CLEANSPARK, INC."
3303,-10795000.0,LongTermDebtAndCapitalLeaseObligations,2,"827876_CLEANSPARK, INC."
3379,-558000.0,OperatingLeaseLiabilityNoncurrent,3,"827876_CLEANSPARK, INC."
2091,496318000.0,AssetsNoncurrent,2,"827876_CLEANSPARK, INC."
1732,5116000.0,IntangibleAssetsNetExcludingGoodwill,2,"827876_CLEANSPARK, INC."
1895,8806000.0,ProfessionalFees,1,"827876_CLEANSPARK, INC."
1515,-817000.0,OtherOperatingIncomeExpenseNet,2,"827876_CLEANSPARK, INC."
825,1017000.0,GoodwillAndIntangibleAssetImpairment,2,"827876_CLEANSPARK, INC."
207,100000.0,AccountsNotesAndLoansReceivableNetCurrent,4,"827876_CLEANSPARK, INC."
229,100000.0,AccountsReceivableNetCurrent,3,"827876_CLEANSPARK, INC."
577,21833000.0,CashCashEquivalentsAndShortTermInvestments,4,"827876_CLEANSPARK, INC."
645,21833000.0,CashAndCashEquivalentsAtCarryingValue,3,"827876_CLEANSPARK, INC."
3316,-603648000.0,StockholdersEquity,1,"827876_CLEANSPARK, INC."
3750,-861082000.0,AdditionalPaidInCapital,1,"827876_CLEANSPARK, INC."
1157,-762000.0,GainLossOnSaleOfOtherAssets,1,"827876_CLEANSPARK, INC."
2601,-7076000.0,NotesAndLoansPayableCurrent,3,"827876_CLEANSPARK, INC."
664,4919000.0,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,3,"827876_CLEANSPARK, INC."
2722,-7076000.0,LoansPayableCurrent,2,"827876_CLEANSPARK, INC."
3336,-10772000.0,LongTermLoansPayable,2,"827876_CLEANSPARK, INC."
3334,-10772000.0,LongTermNotesAndLoans,3,"827876_CLEANSPARK, INC."
1103,165000.0,ProvisionForLoanLeaseAndOtherLosses,4,"827876_CLEANSPARK, INC."
1827,13159000.0,IntangibleAssetsNetIncludingGoodwill,2,"827876_CLEANSPARK, INC."
1652,5116000.0,FiniteLivedIntangibleAssetsNet,2,"827876_CLEANSPARK, INC."
1422,-11000.0,OtherIncome,1,"827876_CLEANSPARK, INC."
1711,8043000.0,Goodwill,1,"827876_CLEANSPARK, INC."
1368,482428000.0,PropertyPlantAndEquipmentNet,4,"827876_CLEANSPARK, INC."
1634,731000.0,OperatingLeaseRightOfUseAsset,2,"827876_CLEANSPARK, INC."
868,52699000.0,AssetsCurrent,2,"827876_CLEANSPARK, INC."
260,1037000.0,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,4,"827876_CLEANSPARK, INC."
455,1037000.0,InventoryNet,2,"827876_CLEANSPARK, INC."
456,62525000.0,DepreciationAndAmortization,4,"827876_CLEANSPARK, INC."
522,1037000.0,InventoryGross,2,"827876_CLEANSPARK, INC."
320,100000.0,ReceivablesNetCurrent,3,"827876_CLEANSPARK, INC."
581,63542000.0,OperatingCostsAndExpenses,2,"827876_CLEANSPARK, INC."
757,13925000.0,OtherAssetsCurrent,2,"827876_CLEANSPARK, INC."
1133,1017000.0,RestructuringSettlementAndImpairmentProvisions,3,"827876_CLEANSPARK, INC."
1914,-1061000.0,IncomeLossFromDiscontinuedOperationsNetOfTax,3,"827876_CLEANSPARK, INC."
802,1017000.0,AssetImpairmentCharges,1,"827876_CLEANSPARK, INC."
3535,-2000.0,PreferredStockValue,3,"827876_CLEANSPARK, INC."
990,-3000.0,GainLossOnDispositionOfAssets,4,"827876_CLEANSPARK, INC."
3260,-603648000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,"827876_CLEANSPARK, INC."
