account_num,net_change,tag,tag_depth,cik
645,718800000.0,CashAndCashEquivalentsAtCarryingValue,3,4127_SKYWORKS SOLUTIONS INC
577,734400000.0,CashCashEquivalentsAndShortTermInvestments,4,4127_SKYWORKS SOLUTIONS INC
320,864300000.0,ReceivablesNetCurrent,3,4127_SKYWORKS SOLUTIONS INC
455,1119700000.0,InventoryNet,2,4127_SKYWORKS SOLUTIONS INC
260,1119700000.0,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,4,4127_SKYWORKS SOLUTIONS INC
868,3179500000.0,AssetsCurrent,2,4127_SKYWORKS SOLUTIONS INC
1634,205400000.0,OperatingLeaseRightOfUseAsset,2,4127_SKYWORKS SOLUTIONS INC
1368,1390100000.0,PropertyPlantAndEquipmentNet,4,4127_SKYWORKS SOLUTIONS INC
1711,2176700000.0,Goodwill,1,4127_SKYWORKS SOLUTIONS INC
1077,-1174800000.0,ProfitLoss,2,4127_SKYWORKS SOLUTIONS INC
1912,-982800000.0,NetIncomeLoss,1,4127_SKYWORKS SOLUTIONS INC
2590,-982800000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,4127_SKYWORKS SOLUTIONS INC
2903,-982800000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,4127_SKYWORKS SOLUTIONS INC
281,15600000.0,ShortTermInvestments,1,4127_SKYWORKS SOLUTIONS INC
1626,4100000.0,LongTermInvestments,1,4127_SKYWORKS SOLUTIONS INC
1848,4100000.0,LongTermInvestmentsAndReceivablesNet,3,4127_SKYWORKS SOLUTIONS INC
1901,192300000.0,DeferredIncomeTaxAssetsNet,2,4127_SKYWORKS SOLUTIONS INC
2552,-94300000.0,AccruedLiabilitiesCurrent,2,4127_SKYWORKS SOLUTIONS INC
3494,-43900000.0,OtherLiabilitiesNoncurrent,2,4127_SKYWORKS SOLUTIONS INC
3733,-172400000.0,AdditionalPaidInCapitalCommonStock,2,4127_SKYWORKS SOLUTIONS INC
3809,-5600000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,4127_SKYWORKS SOLUTIONS INC
171,2665100000.0,CostOfGoodsAndServicesSold,2,4127_SKYWORKS SOLUTIONS INC
144,2665100000.0,CostOfRevenue,1,4127_SKYWORKS SOLUTIONS INC
491,606800000.0,ResearchAndDevelopmentExpense,2,4127_SKYWORKS SOLUTIONS INC
581,699600000.0,OperatingCostsAndExpenses,2,4127_SKYWORKS SOLUTIONS INC
2004,-18200000.0,OtherNonoperatingIncomeExpense,1,4127_SKYWORKS SOLUTIONS INC
110,-4772400000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2,4127_SKYWORKS SOLUTIONS INC
2603,-4772400000.0,NoninterestIncome,1,4127_SKYWORKS SOLUTIONS INC
757,461100000.0,OtherAssetsCurrent,2,4127_SKYWORKS SOLUTIONS INC
1215,28300000.0,RestructuringCharges,1,4127_SKYWORKS SOLUTIONS INC
1133,92800000.0,RestructuringSettlementAndImpairmentProvisions,3,4127_SKYWORKS SOLUTIONS INC
246,15600000.0,MarketableSecuritiesCurrent,2,4127_SKYWORKS SOLUTIONS INC
2673,-94300000.0,EmployeeRelatedLiabilitiesCurrent,2,4127_SKYWORKS SOLUTIONS INC
3568,-162800000.0,LiabilityForUncertainTaxPositionsNoncurrent,2,4127_SKYWORKS SOLUTIONS INC
802,64500000.0,AssetImpairmentCharges,1,4127_SKYWORKS SOLUTIONS INC
1379,4100000.0,MarketableSecuritiesNoncurrent,2,4127_SKYWORKS SOLUTIONS INC
1820,-1174800000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,4127_SKYWORKS SOLUTIONS INC
2399,96000000.0,IncomeTaxExpenseBenefit,1,4127_SKYWORKS SOLUTIONS INC
2149,-1207600000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,4127_SKYWORKS SOLUTIONS INC
1732,1222100000.0,IntangibleAssetsNetExcludingGoodwill,2,4127_SKYWORKS SOLUTIONS INC
1827,3398800000.0,IntangibleAssetsNetIncludingGoodwill,2,4127_SKYWORKS SOLUTIONS INC
2041,56500000.0,OtherAssetsNoncurrent,2,4127_SKYWORKS SOLUTIONS INC
2091,5247200000.0,AssetsNoncurrent,2,4127_SKYWORKS SOLUTIONS INC
2089,8426700000.0,Assets,1,4127_SKYWORKS SOLUTIONS INC
2398,-159200000.0,AccountsPayableCurrent,2,4127_SKYWORKS SOLUTIONS INC
2347,-253500000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,4127_SKYWORKS SOLUTIONS INC
2638,-299400000.0,DebtCurrent,2,4127_SKYWORKS SOLUTIONS INC
3017,-402800000.0,OtherLiabilitiesCurrent,2,4127_SKYWORKS SOLUTIONS INC
3154,-955700000.0,LiabilitiesCurrent,2,4127_SKYWORKS SOLUTIONS INC
3379,-188700000.0,OperatingLeaseLiabilityNoncurrent,3,4127_SKYWORKS SOLUTIONS INC
3796,-395400000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,4127_SKYWORKS SOLUTIONS INC
3645,-395400000.0,LiabilitiesNoncurrent,2,4127_SKYWORKS SOLUTIONS INC
3465,-2344000000.0,Liabilities,1,4127_SKYWORKS SOLUTIONS INC
3661,-39900000.0,CommonStockValue,3,4127_SKYWORKS SOLUTIONS INC
3750,-172400000.0,AdditionalPaidInCapital,1,4127_SKYWORKS SOLUTIONS INC
3834,-5876000000.0,RetainedEarningsAccumulatedDeficit,1,4127_SKYWORKS SOLUTIONS INC
3316,-6082700000.0,StockholdersEquity,1,4127_SKYWORKS SOLUTIONS INC
3260,-6082700000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,4127_SKYWORKS SOLUTIONS INC
3917,-8426700000.0,LiabilitiesAndStockholdersEquity,2,4127_SKYWORKS SOLUTIONS INC
232,-2107300000.0,GrossProfit,1,4127_SKYWORKS SOLUTIONS INC
601,314000000.0,SellingGeneralAndAdministrativeExpense,3,4127_SKYWORKS SOLUTIONS INC
1112,982300000.0,OperatingExpenses,1,4127_SKYWORKS SOLUTIONS INC
1264,-1125000000.0,OperatingIncomeLoss,1,4127_SKYWORKS SOLUTIONS INC
2130,-18200000.0,NonoperatingIncomeExpense,1,4127_SKYWORKS SOLUTIONS INC
1709,64400000.0,InterestExpense,1,4127_SKYWORKS SOLUTIONS INC
1854,64400000.0,InterestAndDebtExpense,2,4127_SKYWORKS SOLUTIONS INC
2257,-1078800000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,4127_SKYWORKS SOLUTIONS INC
