account_num,net_change,tag,tag_depth,cik
581,732000000.0,OperatingCostsAndExpenses,2,773840_HONEYWELL INTERNATIONAL INC
491,732000000.0,ResearchAndDevelopmentExpense,2,773840_HONEYWELL INTERNATIONAL INC
144,11124000000.0,CostOfRevenue,1,773840_HONEYWELL INTERNATIONAL INC
171,11124000000.0,CostOfGoodsAndServicesSold,2,773840_HONEYWELL INTERNATIONAL INC
3809,-3611000000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,773840_HONEYWELL INTERNATIONAL INC
3733,-8866000000.0,AdditionalPaidInCapitalCommonStock,2,773840_HONEYWELL INTERNATIONAL INC
3817,35510000000.0,TreasuryStockValue,2,773840_HONEYWELL INTERNATIONAL INC
3494,-6139000000.0,OtherLiabilitiesNoncurrent,2,773840_HONEYWELL INTERNATIONAL INC
3383,-2262000000.0,DeferredIncomeTaxLiabilitiesNet,2,773840_HONEYWELL INTERNATIONAL INC
2552,-6956000000.0,AccruedLiabilitiesCurrent,2,773840_HONEYWELL INTERNATIONAL INC
1901,383000000.0,DeferredIncomeTaxAssetsNet,2,773840_HONEYWELL INTERNATIONAL INC
2004,-468000000.0,OtherNonoperatingIncomeExpense,1,773840_HONEYWELL INTERNATIONAL INC
1848,911000000.0,LongTermInvestmentsAndReceivablesNet,3,773840_HONEYWELL INTERNATIONAL INC
2903,-2881000000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,773840_HONEYWELL INTERNATIONAL INC
2590,-2881000000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,773840_HONEYWELL INTERNATIONAL INC
1912,-2881000000.0,NetIncomeLoss,1,773840_HONEYWELL INTERNATIONAL INC
1077,-2909000000.0,ProfitLoss,2,773840_HONEYWELL INTERNATIONAL INC
1820,-4463000000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,773840_HONEYWELL INTERNATIONAL INC
2399,777000000.0,IncomeTaxExpenseBenefit,1,773840_HONEYWELL INTERNATIONAL INC
2257,-3686000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,773840_HONEYWELL INTERNATIONAL INC
2149,-15260000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,773840_HONEYWELL INTERNATIONAL INC
1854,357000000.0,InterestAndDebtExpense,2,773840_HONEYWELL INTERNATIONAL INC
2130,-468000000.0,NonoperatingIncomeExpense,1,773840_HONEYWELL INTERNATIONAL INC
1264,-14435000000.0,OperatingIncomeLoss,1,773840_HONEYWELL INTERNATIONAL INC
281,143000000.0,ShortTermInvestments,1,773840_HONEYWELL INTERNATIONAL INC
110,-18010000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2,773840_HONEYWELL INTERNATIONAL INC
2603,-18010000000.0,NoninterestIncome,1,773840_HONEYWELL INTERNATIONAL INC
2731,-2828000000.0,ShortTermBorrowings,1,773840_HONEYWELL INTERNATIONAL INC
3531,-7000000.0,RedeemableNoncontrollingInterestEquityCommonCarryingAmount,4,773840_HONEYWELL INTERNATIONAL INC
3333,-7000000.0,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,3,773840_HONEYWELL INTERNATIONAL INC
3400,-7000000.0,RedeemableNoncontrollingInterestEquityCarryingAmount,3,773840_HONEYWELL INTERNATIONAL INC
3540,-133000000.0,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,5,773840_HONEYWELL INTERNATIONAL INC
3564,-133000000.0,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,3,773840_HONEYWELL INTERNATIONAL INC
3499,-133000000.0,OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,3,773840_HONEYWELL INTERNATIONAL INC
2431,28000000.0,NetIncomeLossAttributableToNoncontrollingInterest,1,773840_HONEYWELL INTERNATIONAL INC
3853,-595000000.0,MinorityInterest,1,773840_HONEYWELL INTERNATIONAL INC
757,1530000000.0,OtherAssetsCurrent,2,773840_HONEYWELL INTERNATIONAL INC
1112,3311000000.0,OperatingExpenses,1,773840_HONEYWELL INTERNATIONAL INC
601,2579000000.0,SellingGeneralAndAdministrativeExpense,3,773840_HONEYWELL INTERNATIONAL INC
3917,-62337000000.0,LiabilitiesAndStockholdersEquity,2,773840_HONEYWELL INTERNATIONAL INC
645,8626000000.0,CashAndCashEquivalentsAtCarryingValue,3,773840_HONEYWELL INTERNATIONAL INC
577,8769000000.0,CashCashEquivalentsAndShortTermInvestments,4,773840_HONEYWELL INTERNATIONAL INC
232,-11124000000.0,GrossProfit,1,773840_HONEYWELL INTERNATIONAL INC
59,-350000000.0,AllowanceForDoubtfulAccountsReceivableCurrent,3,773840_HONEYWELL INTERNATIONAL INC
207,7994000000.0,AccountsNotesAndLoansReceivableNetCurrent,4,773840_HONEYWELL INTERNATIONAL INC
3260,-17894000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,773840_HONEYWELL INTERNATIONAL INC
3316,-17299000000.0,StockholdersEquity,1,773840_HONEYWELL INTERNATIONAL INC
229,7994000000.0,AccountsReceivableNetCurrent,3,773840_HONEYWELL INTERNATIONAL INC
3834,-46596000000.0,RetainedEarningsAccumulatedDeficit,1,773840_HONEYWELL INTERNATIONAL INC
3750,-8866000000.0,AdditionalPaidInCapital,1,773840_HONEYWELL INTERNATIONAL INC
3645,-26134000000.0,LiabilitiesNoncurrent,2,773840_HONEYWELL INTERNATIONAL INC
3796,-8534000000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,773840_HONEYWELL INTERNATIONAL INC
3303,-17600000000.0,LongTermDebtAndCapitalLeaseObligations,2,773840_HONEYWELL INTERNATIONAL INC
3154,-17174000000.0,LiabilitiesCurrent,2,773840_HONEYWELL INTERNATIONAL INC
2638,-3773000000.0,DebtCurrent,2,773840_HONEYWELL INTERNATIONAL INC
2737,-945000000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,3,773840_HONEYWELL INTERNATIONAL INC
2347,-13401000000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,773840_HONEYWELL INTERNATIONAL INC
3465,-43308000000.0,Liabilities,1,773840_HONEYWELL INTERNATIONAL INC
1368,5486000000.0,PropertyPlantAndEquipmentNet,4,773840_HONEYWELL INTERNATIONAL INC
2398,-6445000000.0,AccountsPayableCurrent,2,773840_HONEYWELL INTERNATIONAL INC
455,5890000000.0,InventoryNet,2,773840_HONEYWELL INTERNATIONAL INC
320,7994000000.0,ReceivablesNetCurrent,3,773840_HONEYWELL INTERNATIONAL INC
868,24183000000.0,AssetsCurrent,2,773840_HONEYWELL INTERNATIONAL INC
1711,17954000000.0,Goodwill,1,773840_HONEYWELL INTERNATIONAL INC
260,5890000000.0,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,4,773840_HONEYWELL INTERNATIONAL INC
1827,21369000000.0,IntangibleAssetsNetIncludingGoodwill,2,773840_HONEYWELL INTERNATIONAL INC
2041,9802000000.0,OtherAssetsNoncurrent,2,773840_HONEYWELL INTERNATIONAL INC
2091,37951000000.0,AssetsNoncurrent,2,773840_HONEYWELL INTERNATIONAL INC
2089,62337000000.0,Assets,1,773840_HONEYWELL INTERNATIONAL INC
1732,3415000000.0,IntangibleAssetsNetExcludingGoodwill,2,773840_HONEYWELL INTERNATIONAL INC
