account_num,net_change,tag,tag_depth,cik
3790,-1230000000.0,SpentNuclearFuelObligationNoncurrent,2,1868275_CONSTELLATION ENERGY CORP
3249,-901000000.0,EnergyMarketingAccountsPayable,1,1868275_CONSTELLATION ENERGY CORP
300,17457000000.0,CostDirectMaterial,2,1868275_CONSTELLATION ENERGY CORP
1226,429000000.0,EnergyRelatedInventoryNaturalGasInStorage,2,1868275_CONSTELLATION ENERGY CORP
2020,14114000000.0,DecommissioningFundInvestments,1,1868275_CONSTELLATION ENERGY CORP
172,-5000000.0,AllowanceForDoubtfulOtherReceivablesCurrent,4,1868275_CONSTELLATION ENERGY CORP
1157,-1000000.0,GainLossOnSaleOfOtherAssets,1,1868275_CONSTELLATION ENERGY CORP
427,1091000000.0,CostDepreciationAmortizationAndDepletion,4,1868275_CONSTELLATION ENERGY CORP
433,1091000000.0,CostOfGoodsAndServicesSoldDepreciationAndAmortization,3,1868275_CONSTELLATION ENERGY CORP
1592,552000000.0,TaxesExcludingIncomeAndExciseTaxes,2,1868275_CONSTELLATION ENERGY CORP
2378,14114000000.0,RegulatedEntityOtherAssetsNoncurrent,3,1868275_CONSTELLATION ENERGY CORP
3540,-1214000000.0,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,5,1868275_CONSTELLATION ENERGY CORP
3564,-1214000000.0,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,3,1868275_CONSTELLATION ENERGY CORP
3499,-609000000.0,OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,3,1868275_CONSTELLATION ENERGY CORP
3484,-605000000.0,DefinedBenefitPensionPlanLiabilitiesNoncurrent,3,1868275_CONSTELLATION ENERGY CORP
3347,-983000000.0,DerivativeLiabilitiesNoncurrent,2,1868275_CONSTELLATION ENERGY CORP
522,429000000.0,InventoryGross,2,1868275_CONSTELLATION ENERGY CORP
3316,-11018000000.0,StockholdersEquity,1,1868275_CONSTELLATION ENERGY CORP
3260,-11372000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,1868275_CONSTELLATION ENERGY CORP
3917,-46869000000.0,LiabilitiesAndStockholdersEquity,2,1868275_CONSTELLATION ENERGY CORP
173,-24440000000.0,Revenues,1,1868275_CONSTELLATION ENERGY CORP
232,-42988000000.0,GrossProfit,1,1868275_CONSTELLATION ENERGY CORP
597,552000000.0,GeneralAndAdministrativeExpense,2,1868275_CONSTELLATION ENERGY CORP
601,552000000.0,SellingGeneralAndAdministrativeExpense,3,1868275_CONSTELLATION ENERGY CORP
1002,-1000000.0,GainLossOnDispositionOfAssets1,1,1868275_CONSTELLATION ENERGY CORP
1112,553000000.0,OperatingExpenses,1,1868275_CONSTELLATION ENERGY CORP
3834,-412000000.0,RetainedEarningsAccumulatedDeficit,1,1868275_CONSTELLATION ENERGY CORP
1264,-495000000.0,OperatingIncomeLoss,1,1868275_CONSTELLATION ENERGY CORP
1709,250000000.0,InterestExpense,1,1868275_CONSTELLATION ENERGY CORP
1854,250000000.0,InterestAndDebtExpense,2,1868275_CONSTELLATION ENERGY CORP
2149,-542000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,1868275_CONSTELLATION ENERGY CORP
2257,-555000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,1868275_CONSTELLATION ENERGY CORP
2399,388000000.0,IncomeTaxExpenseBenefit,1,1868275_CONSTELLATION ENERGY CORP
1820,-943000000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,1868275_CONSTELLATION ENERGY CORP
1077,-167000000.0,ProfitLoss,2,1868275_CONSTELLATION ENERGY CORP
1912,-160000000.0,NetIncomeLoss,1,1868275_CONSTELLATION ENERGY CORP
2590,-160000000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,1868275_CONSTELLATION ENERGY CORP
2130,-1037000000.0,NonoperatingIncomeExpense,1,1868275_CONSTELLATION ENERGY CORP
3661,-13274000000.0,CommonStockValue,3,1868275_CONSTELLATION ENERGY CORP
3465,-35455000000.0,Liabilities,1,1868275_CONSTELLATION ENERGY CORP
3645,-8999000000.0,LiabilitiesNoncurrent,2,1868275_CONSTELLATION ENERGY CORP
455,429000000.0,InventoryNet,2,1868275_CONSTELLATION ENERGY CORP
645,403000000.0,CashAndCashEquivalentsAtCarryingValue,3,1868275_CONSTELLATION ENERGY CORP
577,403000000.0,CashCashEquivalentsAndShortTermInvestments,4,1868275_CONSTELLATION ENERGY CORP
1549,98000000.0,RestrictedCashAndCashEquivalentsAtCarryingValue,3,1868275_CONSTELLATION ENERGY CORP
1071,98000000.0,RestrictedCashAndInvestmentsCurrent,3,1868275_CONSTELLATION ENERGY CORP
59,-46000000.0,AllowanceForDoubtfulAccountsReceivableCurrent,3,1868275_CONSTELLATION ENERGY CORP
229,2585000000.0,AccountsReceivableNetCurrent,3,1868275_CONSTELLATION ENERGY CORP
207,2585000000.0,AccountsNotesAndLoansReceivableNetCurrent,4,1868275_CONSTELLATION ENERGY CORP
320,3303000000.0,ReceivablesNetCurrent,3,1868275_CONSTELLATION ENERGY CORP
842,429000000.0,EnergyRelatedInventory,1,1868275_CONSTELLATION ENERGY CORP
2398,-2810000000.0,AccountsPayableCurrent,2,1868275_CONSTELLATION ENERGY CORP
2347,-3679000000.0,AccountsPayableAndAccruedLiabilitiesCurrent,3,1868275_CONSTELLATION ENERGY CORP
2737,-143000000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,3,1868275_CONSTELLATION ENERGY CORP
2638,-1302000000.0,DebtCurrent,2,1868275_CONSTELLATION ENERGY CORP
3217,-1558000000.0,DerivativeInstrumentsAndHedgesLiabilities,3,1868275_CONSTELLATION ENERGY CORP
3017,-344000000.0,OtherLiabilitiesCurrent,2,1868275_CONSTELLATION ENERGY CORP
3154,-7829000000.0,LiabilitiesCurrent,2,1868275_CONSTELLATION ENERGY CORP
3308,-4466000000.0,LongTermDebtNoncurrent,2,1868275_CONSTELLATION ENERGY CORP
3303,-4466000000.0,LongTermDebtAndCapitalLeaseObligations,2,1868275_CONSTELLATION ENERGY CORP
3550,-1230000000.0,AssetRetirementObligationsNoncurrent,2,1868275_CONSTELLATION ENERGY CORP
3796,-4533000000.0,LiabilitiesOtherThanLongtermDebtNoncurrent,3,1868275_CONSTELLATION ENERGY CORP
2903,-160000000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,1868275_CONSTELLATION ENERGY CORP
512,2368000000.0,DerivativeAssetsCurrent,2,1868275_CONSTELLATION ENERGY CORP
3618,-983000000.0,DerivativeInstrumentsAndHedgesLiabilitiesNoncurrent,4,1868275_CONSTELLATION ENERGY CORP
3494,-1106000000.0,OtherLiabilitiesNoncurrent,2,1868275_CONSTELLATION ENERGY CORP
850,-16726000000.0,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7,1868275_CONSTELLATION ENERGY CORP
757,1026000000.0,OtherAssetsCurrent,2,1868275_CONSTELLATION ENERGY CORP
487,718000000.0,OtherReceivablesNetCurrent,3,1868275_CONSTELLATION ENERGY CORP
2731,-1159000000.0,ShortTermBorrowings,1,1868275_CONSTELLATION ENERGY CORP
1478,-13000000.0,IncomeLossFromEquityMethodInvestments,1,1868275_CONSTELLATION ENERGY CORP
2004,-786000000.0,OtherNonoperatingIncomeExpense,1,1868275_CONSTELLATION ENERGY CORP
144,18548000000.0,CostOfRevenue,1,1868275_CONSTELLATION ENERGY CORP
2041,2106000000.0,OtherAssetsNoncurrent,2,1868275_CONSTELLATION ENERGY CORP
1368,19822000000.0,PropertyPlantAndEquipmentNet,4,1868275_CONSTELLATION ENERGY CORP
2091,37549000000.0,AssetsNoncurrent,2,1868275_CONSTELLATION ENERGY CORP
868,9320000000.0,AssetsCurrent,2,1868275_CONSTELLATION ENERGY CORP
171,18548000000.0,CostOfGoodsAndServicesSold,2,1868275_CONSTELLATION ENERGY CORP
