account_num,net_change,tag,tag_depth,cik
645,99449000.0,CashAndCashEquivalentsAtCarryingValue,3,34903_FEDERAL REALTY INVESTMENT TRUST
577,99449000.0,CashCashEquivalentsAndShortTermInvestments,4,34903_FEDERAL REALTY INVESTMENT TRUST
868,99449000.0,AssetsCurrent,2,34903_FEDERAL REALTY INVESTMENT TRUST
1368,664184000.0,PropertyPlantAndEquipmentNet,4,34903_FEDERAL REALTY INVESTMENT TRUST
3661,-820000.0,CommonStockValue,3,34903_FEDERAL REALTY INVESTMENT TRUST
3465,-5086700000.0,Liabilities,1,34903_FEDERAL REALTY INVESTMENT TRUST
2089,8269294000.0,Assets,1,34903_FEDERAL REALTY INVESTMENT TRUST
2091,941658000.0,AssetsNoncurrent,2,34903_FEDERAL REALTY INVESTMENT TRUST
1634,88831000.0,OperatingLeaseRightOfUseAsset,2,34903_FEDERAL REALTY INVESTMENT TRUST
2286,1668000.0,NetIncomeLossAttributableToRedeemableNoncontrollingInterest,1,34903_FEDERAL REALTY INVESTMENT TRUST
712,32566000.0,RealEstateTaxExpense,1,34903_FEDERAL REALTY INVESTMENT TRUST
3400,-178353000.0,RedeemableNoncontrollingInterestEquityCarryingAmount,3,34903_FEDERAL REALTY INVESTMENT TRUST
2744,2008000.0,PreferredStockDividendsAndOtherAdjustments,2,34903_FEDERAL REALTY INVESTMENT TRUST
2614,2008000.0,PreferredStockDividendsIncomeStatementImpact,2,34903_FEDERAL REALTY INVESTMENT TRUST
1592,32566000.0,TaxesExcludingIncomeAndExciseTaxes,2,34903_FEDERAL REALTY INVESTMENT TRUST
1627,664184000.0,ConstructionInProgressGross,2,34903_FEDERAL REALTY INVESTMENT TRUST
191,-272798000.0,OperatingLeaseLeaseIncome,2,34903_FEDERAL REALTY INVESTMENT TRUST
1572,45179000.0,FinanceLeaseRightOfUseAsset,3,34903_FEDERAL REALTY INVESTMENT TRUST
1418,55205000.0,OtherCostAndExpenseOperating,3,34903_FEDERAL REALTY INVESTMENT TRUST
2431,2396000.0,NetIncomeLossAttributableToNoncontrollingInterest,1,34903_FEDERAL REALTY INVESTMENT TRUST
3333,-178353000.0,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,3,34903_FEDERAL REALTY INVESTMENT TRUST
1557,143464000.0,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,6,34903_FEDERAL REALTY INVESTMENT TRUST
2903,-53327000.0,NetIncomeLossAvailableToCommonStockholdersDiluted,2,34903_FEDERAL REALTY INVESTMENT TRUST
2590,-53327000.0,NetIncomeLossAvailableToCommonStockholdersBasic,2,34903_FEDERAL REALTY INVESTMENT TRUST
1912,-55335000.0,NetIncomeLoss,1,34903_FEDERAL REALTY INVESTMENT TRUST
1077,-57731000.0,ProfitLoss,2,34903_FEDERAL REALTY INVESTMENT TRUST
1820,-135549000.0,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,3,34903_FEDERAL REALTY INVESTMENT TRUST
2257,-135549000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2,34903_FEDERAL REALTY INVESTMENT TRUST
2149,-135033000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3,34903_FEDERAL REALTY INVESTMENT TRUST
1854,39225000.0,InterestAndDebtExpense,2,34903_FEDERAL REALTY INVESTMENT TRUST
1709,39225000.0,InterestExpense,1,34903_FEDERAL REALTY INVESTMENT TRUST
1264,-95808000.0,OperatingIncomeLoss,1,34903_FEDERAL REALTY INVESTMENT TRUST
1112,178953000.0,OperatingExpenses,1,34903_FEDERAL REALTY INVESTMENT TRUST
1626,143464000.0,LongTermInvestments,1,34903_FEDERAL REALTY INVESTMENT TRUST
601,12545000.0,SellingGeneralAndAdministrativeExpense,3,34903_FEDERAL REALTY INVESTMENT TRUST
232,-273059000.0,GrossProfit,1,34903_FEDERAL REALTY INVESTMENT TRUST
173,-273059000.0,Revenues,1,34903_FEDERAL REALTY INVESTMENT TRUST
3917,-8269294000.0,LiabilitiesAndStockholdersEquity,2,34903_FEDERAL REALTY INVESTMENT TRUST
3260,-3004241000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,34903_FEDERAL REALTY INVESTMENT TRUST
3316,-2925226000.0,StockholdersEquity,1,34903_FEDERAL REALTY INVESTMENT TRUST
3750,-3828930000.0,AdditionalPaidInCapital,1,34903_FEDERAL REALTY INVESTMENT TRUST
597,12545000.0,GeneralAndAdministrativeExpense,2,34903_FEDERAL REALTY INVESTMENT TRUST
1848,143464000.0,LongTermInvestmentsAndReceivablesNet,3,34903_FEDERAL REALTY INVESTMENT TRUST
3809,-4546000.0,AccumulatedOtherComprehensiveIncomeLossNetOfTax,2,34903_FEDERAL REALTY INVESTMENT TRUST
3733,-3828930000.0,AdditionalPaidInCapitalCommonStock,2,34903_FEDERAL REALTY INVESTMENT TRUST
3853,-79015000.0,MinorityInterest,1,34903_FEDERAL REALTY INVESTMENT TRUST
1705,664184000.0,PropertyPlantAndEquipmentGross,4,34903_FEDERAL REALTY INVESTMENT TRUST
1478,-516000.0,IncomeLossFromEquityMethodInvestments,1,34903_FEDERAL REALTY INVESTMENT TRUST
581,133842000.0,OperatingCostsAndExpenses,2,34903_FEDERAL REALTY INVESTMENT TRUST
456,78637000.0,DepreciationAndAmortization,4,34903_FEDERAL REALTY INVESTMENT TRUST
